"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: alphabetSize","Param: patternNumber","Param: patternSize"
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"915,888028","6,529257","ms/op",8,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"945,882143","12,337191","ms/op",8,,512
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"946,223697","9,818333","ms/op",8,,1024
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"499,445426","28,654040","ms/op",16,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"606,284516","4,155564","ms/op",16,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"538,540911","8,797880","ms/op",16,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"541,385133","6,834921","ms/op",16,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"545,063604","6,023190","ms/op",16,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"536,634198","10,004266","ms/op",16,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"546,718760","9,221188","ms/op",16,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"541,177193","3,517577","ms/op",16,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"544,498478","49,149916","ms/op",16,,512
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"531,702085","4,140173","ms/op",16,,1024
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"345,173890","3,664176","ms/op",32,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"384,907656","91,093941","ms/op",32,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"378,527920","6,122948","ms/op",32,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"339,023803","50,758577","ms/op",32,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"373,875126","5,703156","ms/op",32,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"331,924827","2,067853","ms/op",32,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"372,904290","4,499897","ms/op",32,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"366,642760","2,837548","ms/op",32,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"345,351476","101,225247","ms/op",32,,512
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"354,398164","4,234534","ms/op",32,,1024
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"341,240020","7,000858","ms/op",64,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"253,979124","28,343420","ms/op",64,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"254,436542","32,174440","ms/op",64,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"291,459223","0,694428","ms/op",64,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"266,353472","155,665816","ms/op",64,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"253,223555","24,962007","ms/op",64,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"258,916463","75,750346","ms/op",64,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"258,576508","69,837027","ms/op",64,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"270,043129","147,329829","ms/op",64,,512
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"253,083247","5,239675","ms/op",64,,1024
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"216,954729","2,177295","ms/op",128,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"210,172332","19,887178","ms/op",128,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"209,911388","17,885754","ms/op",128,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"210,721804","20,312415","ms/op",128,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"208,971788","41,280837","ms/op",128,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"209,962134","21,418265","ms/op",128,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"209,051917","12,884780","ms/op",128,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"209,562232","21,412775","ms/op",128,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"208,341227","40,747821","ms/op",128,,512
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"211,687948","50,946706","ms/op",128,,1024
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"192,936575","7,182045","ms/op",256,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"187,832731","7,968786","ms/op",256,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"188,285242","7,100814","ms/op",256,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"187,803587","6,104760","ms/op",256,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"191,741460","36,928597","ms/op",256,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"187,805245","8,203679","ms/op",256,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"188,013646","7,383478","ms/op",256,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"189,664512","14,475954","ms/op",256,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"182,525143","31,762463","ms/op",256,,512
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"183,407877","35,529470","ms/op",256,,1024
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"176,938906","3,082835","ms/op",512,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"171,730578","24,320876","ms/op",512,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"174,819687","3,710950","ms/op",512,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"171,249660","21,908338","ms/op",512,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"174,795832","1,589741","ms/op",512,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"198,145003","59,448792","ms/op",512,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"174,399240","2,587255","ms/op",512,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"175,169978","3,939716","ms/op",512,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"171,276772","22,629380","ms/op",512,,512
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"170,593633","21,707182","ms/op",512,,1024
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"169,120322","19,943763","ms/op",1024,,2
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"167,901368","5,217279","ms/op",1024,,4
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"163,932411","23,684733","ms/op",1024,,8
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"167,635789","5,795694","ms/op",1024,,16
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"167,812108","4,192164","ms/op",1024,,32
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"168,544881","2,328738","ms/op",1024,,64
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"167,921054","5,756565","ms/op",1024,,128
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"167,783867","4,530388","ms/op",1024,,256
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"164,759357","20,952758","ms/op",1024,,512
"com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind","avgt",1,5,"167,031106","30,111246","ms/op",1024,,1024
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"63,329965","7,032563","ms/op",2,2,2
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"46,794327","3,473139","ms/op",2,2,4
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"42,186284","0,575045","ms/op",2,2,8
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"46,699802","0,972123","ms/op",2,2,16
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"46,563256","0,974146","ms/op",2,2,32
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"46,746846","0,560487","ms/op",2,2,64
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"46,379060","0,962969","ms/op",2,2,128
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"46,215031","0,902203","ms/op",2,2,256
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"44,924488","0,547454","ms/op",2,2,512
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"44,634046","0,691595","ms/op",2,2,1024
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"149,589172","64,523392","ms/op",2,8,2
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"211,624379","17,769382","ms/op",2,8,4
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"175,994714","1,813875","ms/op",2,8,8
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"164,441114","7,517611","ms/op",2,8,16
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"186,185706","1,548279","ms/op",2,8,32
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"186,507314","3,278904","ms/op",2,8,64
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"192,922484","2,289320","ms/op",2,8,128
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"190,546891","2,294077","ms/op",2,8,256
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"187,595633","1,989919","ms/op",2,8,512
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"182,479987","2,311373","ms/op",2,8,1024
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"137,537442","35,054217","ms/op",2,32,2
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"429,388319","5,063329","ms/op",2,32,4
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"740,871321","11,329755","ms/op",2,32,8
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"658,369980","6,055844","ms/op",2,32,16
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"746,026927","3,195129","ms/op",2,32,32
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"724,897638","4,796452","ms/op",2,32,64
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"731,116078","4,783447","ms/op",2,32,128
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"765,968295","12,985593","ms/op",2,32,256
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"745,562772","8,543998","ms/op",2,32,512
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"712,270976","5,066349","ms/op",2,32,1024
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"139,578566","24,818853","ms/op",2,128,2
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"436,645527","31,896822","ms/op",2,128,4
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"2288,673440","54,879563","ms/op",2,128,8
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"2657,345711","116,035010","ms/op",2,128,16
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"2768,323178","679,896481","ms/op",2,128,32
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"2778,750281","828,229036","ms/op",2,128,64
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"2756,826373","535,058257","ms/op",2,128,128
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"2792,885577","790,712555","ms/op",2,128,256
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"2776,355255","448,592456","ms/op",2,128,512
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"2778,482500","488,587883","ms/op",2,128,1024
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"37,088414","1,391558","ms/op",4,2,2
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"25,994488","0,566507","ms/op",4,2,4
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"24,905428","6,671386","ms/op",4,2,8
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"28,934358","0,705961","ms/op",4,2,16
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"28,822133","4,142157","ms/op",4,2,32
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"28,220897","0,191085","ms/op",4,2,64
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"26,912575","0,552037","ms/op",4,2,128
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"28,548566","0,473611","ms/op",4,2,256
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"26,947340","0,689577","ms/op",4,2,512
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"27,049445","0,517952","ms/op",4,2,1024
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"184,933195","10,789787","ms/op",4,8,2
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"105,226798","2,464247","ms/op",4,8,4
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"96,058902","1,341194","ms/op",4,8,8
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"112,377762","1,765934","ms/op",4,8,16
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"109,103523","1,046697","ms/op",4,8,32
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"113,990560","15,496883","ms/op",4,8,64
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"104,663614","1,277985","ms/op",4,8,128
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"110,606496","2,194868","ms/op",4,8,256
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"110,632712","2,455880","ms/op",4,8,512
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"111,758397","2,205251","ms/op",4,8,1024
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"397,096833","46,473610","ms/op",4,32,2
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"425,340795","11,230365","ms/op",4,32,4
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"406,299134","9,981057","ms/op",4,32,8
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"448,646709","6,133925","ms/op",4,32,16
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"438,713221","10,621711","ms/op",4,32,32
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"444,756417","4,412229","ms/op",4,32,64
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"440,494478","3,470984","ms/op",4,32,128
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"441,157904","6,556903","ms/op",4,32,256
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"442,382021","2,992108","ms/op",4,32,512
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"467,293185","77,841869","ms/op",4,32,1024
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"606,350448","1371,088595","ms/op",4,128,2
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"1330,824022","26,240772","ms/op",4,128,4
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"1617,863305","24,897390","ms/op",4,128,8
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"1710,511929","272,546873","ms/op",4,128,16
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"1643,498169","447,192479","ms/op",4,128,32
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"1671,024628","341,520099","ms/op",4,128,64
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"1695,173909","297,862262","ms/op",4,128,128
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"1683,909202","283,105714","ms/op",4,128,256
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"1692,869354","316,743756","ms/op",4,128,512
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"1647,486142","217,385077","ms/op",4,128,1024
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"16,661472","2,607342","ms/op",8,2,2
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"13,758331","0,337475","ms/op",8,2,4
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"13,943072","0,222038","ms/op",8,2,8
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"14,411778","0,182153","ms/op",8,2,16
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"14,404357","0,478899","ms/op",8,2,32
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"14,423429","0,158201","ms/op",8,2,64
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"14,086409","0,219449","ms/op",8,2,128
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"14,297419","0,232227","ms/op",8,2,256
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"13,981017","0,149691","ms/op",8,2,512
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"14,854214","0,160192","ms/op",8,2,1024
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"75,769890","1,728507","ms/op",8,8,2
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"53,624887","0,904783","ms/op",8,8,4
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"56,050153","1,253163","ms/op",8,8,8
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"57,471514","1,124903","ms/op",8,8,16
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"56,874087","0,837514","ms/op",8,8,32
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"57,288889","0,941715","ms/op",8,8,64
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"56,467359","0,778798","ms/op",8,8,128
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"57,865793","7,068565","ms/op",8,8,256
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"57,456896","0,531301","ms/op",8,8,512
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"59,033665","0,792052","ms/op",8,8,1024
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"383,634646","42,199487","ms/op",8,32,2
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"215,509519","2,329492","ms/op",8,32,4
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"230,097990","26,567578","ms/op",8,32,8
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"228,634954","3,631178","ms/op",8,32,16
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"229,334468","12,984252","ms/op",8,32,32
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"228,990837","3,612218","ms/op",8,32,64
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"228,196148","3,904460","ms/op",8,32,128
"com.almondtools.stringbench.JavaIndexOfMultiBenchmark.benchmarkFind","avgt",1,5,"233,267796","18,117068","ms/op",8,32,256
